Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CBGA,-38.10541310541311,-0.8528526002350023,-16.39198311771883,25.459768759233633
CBC,-10.845866666666664,0.2178384455687849,-16.39198311771883,25.459768759233633
CBN,-10.845866666666664,0.2178384455687849,-16.39198311771883,25.459768759233633
CBL,,,-16.39198311771883,25.459768759233633
"WIN55,212-2",-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
"WIN55,212-3",-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
"CP55,940",-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
HU-210,-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
HU-211,-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
JWH-018,-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
JWH-073,-47.33333333333334,-1.2153036623473983,-16.39198311771883,25.459768759233633
JWH-133,-14.058637487276416,0.09164834341223807,-16.39198311771883,25.459768759233633
AM251,-10.775093926232204,0.22061823281287732,-16.39198311771883,25.459768759233633
SR141716A,-100.0,-3.2839267973303405,-16.39198311771883,25.459768759233633
SR144528,-59.48717948717949,-1.6926782319588465,-16.39198311771883,25.459768759233633
PGE2,1.2820512820512733,0.6941946160983951,-16.39198311771883,25.459768759233633
PGD2,1.2820512820512715,0.694194616098395,-16.39198311771883,25.459768759233633
PGA2,1.2820512820512733,0.6941946160983951,-16.39198311771883,25.459768759233633
12-HETE,1.2820512820512795,0.6941946160983954,-16.39198311771883,25.459768759233633
15-HETE,1.2820512820512664,0.6941946160983948,-16.39198311771883,25.459768759233633
5-HPETE,,,-16.39198311771883,25.459768759233633
LTB4,1.2820512820512664,0.6941946160983948,-16.39198311771883,25.459768759233633
